"ID"|"SRC_SYS_NAME"|"PPN_DTTM"|"SRC_FILE_OR_TBL_NAME"|"SRC_DATA_COUNT"|"TRG_DATA_COUNT"|"PRC_DT"|"JOB_ID"|"START_DATE"|"FINISHED_DATE"|"TRG_TBL_NAME"|"CATEGORY"|"DT_PR"
|"SEQ_MAIN_CW_JOB_IL023"|"2021-05-01 04:27:37"|"IL023"|92912|92912|"20210501"|"20210501040046"|"2021-05-01 04:00:46"|"2021-05-01 04:27:37"|"EDW_STG.CW_IL023"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_AP051"|"2021-05-01 04:27:25"|"AP051"|8170|8170|"20210501"|"20210501040046"|"2021-05-01 04:00:46"|"2021-05-01 04:27:25"|"EDW_STG.CW_AP051"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_BI005"|"2021-05-01 04:26:38"|"BI005"|2254|2254|"20210501"|"20210501040046"|"2021-05-01 04:00:46"|"2021-05-01 04:26:38"|"EDW_STG.CW_BI005"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IG014"|"2021-05-01 04:25:53"|"IG014"|5|5|"20210501"|"20210501040046"|"2021-05-01 04:00:46"|"2021-05-01 04:25:53"|"EDW_STG.CW_IG014"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_BI019"|"2021-05-01 04:26:57"|"BI019"|238|238|"20210501"|"20210501040046"|"2021-05-01 04:00:46"|"2021-05-01 04:26:57"|"EDW_STG.CW_BI019"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR121"|"2021-05-01 04:26:21"|"IR121"|317|317|"20210501"|"20210501040046"|"2021-05-01 04:00:46"|"2021-05-01 04:26:21"|"EDW_STG.CW_IR121"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR056"|"2021-05-01 04:27:45"|"IR056"|25635|25635|"20210501"|"20210501040047"|"2021-05-01 04:00:47"|"2021-05-01 04:27:45"|"EDW_STG.CW_IR056"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR124"|"2021-05-01 04:44:26"|"IR124"|350|350|"20210501"|"20210501042032"|"2021-05-01 04:20:32"|"2021-05-01 04:44:26"|"EDW_STG.CW_IR124"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR134"|"2021-05-01 04:46:27"|"IR134"|25535|25535|"20210501"|"20210501042256"|"2021-05-01 04:22:56"|"2021-05-01 04:46:27"|"EDW_STG.CW_IR134"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR150"|"2021-05-01 04:46:03"|"IR150"|87|87|"20210501"|"20210501042306"|"2021-05-01 04:23:06"|"2021-05-01 04:46:03"|"EDW_STG.CW_IR150"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR166"|"2021-05-01 04:47:16"|"IR166"|7|7|"20210501"|"20210501042338"|"2021-05-01 04:23:38"|"2021-05-01 04:47:16"|"EDW_STG.CW_IR166"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR169"|"2021-05-01 04:47:30"|"IR169"|0|0|"20210501"|"20210501042401"|"2021-05-01 04:24:01"|"2021-05-01 04:47:30"|"EDW_STG.CW_IR169"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR170"|"2021-05-01 04:47:51"|"IR170"|0|0|"20210501"|"20210501042421"|"2021-05-01 04:24:21"|"2021-05-01 04:47:51"|"EDW_STG.CW_IR170"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR266"|"2021-05-01 04:48:05"|"IR266"|6881|6881|"20210501"|"20210501042433"|"2021-05-01 04:24:33"|"2021-05-01 04:48:05"|"EDW_STG.CW_IR266"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR275"|"2021-05-01 04:48:23"|"IR275"|379|379|"20210501"|"20210501042447"|"2021-05-01 04:24:47"|"2021-05-01 04:48:23"|"EDW_STG.CW_IR275"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR342"|"2021-05-01 04:48:28"|"IR342"|619|619|"20210501"|"20210501042504"|"2021-05-01 04:25:04"|"2021-05-01 04:48:28"|"EDW_STG.CW_IR342"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR346"|"2021-05-01 04:48:53"|"IR346"|115346|115346|"20210501"|"20210501042518"|"2021-05-01 04:25:18"|"2021-05-01 04:48:53"|"EDW_STG.CW_IR346"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR514"|"2021-05-01 04:48:42"|"IR514"|25|0|"20210501"|"20210501042530"|"2021-05-01 04:25:30"|"2021-05-01 04:48:42"|"EDW_STG.CW_IR514"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR550"|"2021-05-01 04:49:06"|"IR550"|1204|1204|"20210501"|"20210501042546"|"2021-05-01 04:25:46"|"2021-05-01 04:49:07"|"EDW_STG.CW_IR550"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR551"|"2021-05-01 04:49:31"|"IR551"|6668|6668|"20210501"|"20210501042554"|"2021-05-01 04:25:54"|"2021-05-01 04:49:31"|"EDW_STG.CW_IR551"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR790"|"2021-05-01 04:50:13"|"IR790"|9486|9486|"20210501"|"20210501042618"|"2021-05-01 04:26:18"|"2021-05-01 04:50:13"|"EDW_STG.CW_IR790"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR791"|"2021-05-01 04:50:20"|"IR791"|9486|9486|"20210501"|"20210501042644"|"2021-05-01 04:26:44"|"2021-05-01 04:50:20"|"EDW_STG.CW_IR791"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IR792"|"2021-05-01 04:50:26"|"IR792"|9486|9486|"20210501"|"20210501042658"|"2021-05-01 04:26:58"|"2021-05-01 04:50:26"|"EDW_STG.CW_IR792"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IRC02"|"2021-05-01 04:50:58"|"IRC02"|723|0|"20210501"|"20210501042717"|"2021-05-01 04:27:17"|"2021-05-01 04:50:58"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IYB01"|"2021-05-01 04:50:52"|"IYB01"|0|0|"20210501"|"20210501042740"|"2021-05-01 04:27:40"|"2021-05-01 04:50:52"|"EDW_STG.CW_IYB01"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_IYC01"|"2021-05-01 04:51:04"|"IYC01"|0|0|"20210501"|"20210501042746"|"2021-05-01 04:27:46"|"2021-05-01 04:51:04"|"EDW_STG.CW_IYC01"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_OA006"|"2021-05-01 04:51:29"|"OA006"|1240|1240|"20210501"|"20210501042802"|"2021-05-01 04:28:02"|"2021-05-01 04:51:29"|"EDW_STG.CW_OA006"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_OA008"|"2021-05-01 04:51:41"|"OA008"|788|0|"20210501"|"20210501042806"|"2021-05-01 04:28:06"|"2021-05-01 04:51:41"|"EDW_STG.CW_OA008"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_OA035"|"2021-05-01 04:52:02"|"OA035"|3681|3681|"20210501"|"20210501042851"|"2021-05-01 04:28:51"|"2021-05-01 04:52:02"|"EDW_STG.CW_OA035"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_OA051"|"2021-05-01 04:52:26"|"OA051"|31048|31048|"20210501"|"20210501043018"|"2021-05-01 04:30:18"|"2021-05-01 04:52:26"|"EDW_STG.CW_OA051"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_OA123"|"2021-05-01 04:52:57"|"OA123"|288|288|"20210501"|"20210501043208"|"2021-05-01 04:32:08"|"2021-05-01 04:52:57"|"EDW_STG.CW_OA123"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_OA288"|"2021-05-01 04:54:12"|"OA288"|63736|63736|"20210501"|"20210501044450"|"2021-05-01 04:44:50"|"2021-05-01 04:54:12"|"EDW_STG.CW_OA288"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_AG001"|"2021-05-01 04:53:57"|"AG001"|5922|5922|"20210501"|"20210501044620"|"2021-05-01 04:46:20"|"2021-05-01 04:53:57"|"EDW_STG.CW_AG001"|"CARDWORK"|"20210430"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-05-03 04:41:00"|"AP018"|59|66|"20210503"|"20210503041541"|"2021-05-03 04:15:41"|"2021-05-03 04:41:00"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210502"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-05-03 04:52:45"|"AP018"|4125778|87|"20210503"|"20210503044101"|"2021-05-03 04:41:01"|"2021-05-03 04:52:45"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210501"
|"SEQ_MAIN_CW_JOB_IR134"|"2021-05-03 05:20:50"|"IR134"|25535|25535|"20210503"|"20210503045625"|"2021-05-03 04:56:25"|"2021-05-03 05:20:50"|"EDW_STG.CW_IR134"|"CARDWORK"|"20210502"
|"SEQ_MAIN_CW_JOB_IR169"|"2021-05-03 05:22:08"|"IR169"|0|0|"20210503"|"20210503045739"|"2021-05-03 04:57:39"|"2021-05-03 05:22:08"|"EDW_STG.CW_IR169"|"CARDWORK"|"20210502"
|"SEQ_MAIN_CW_JOB_IR170"|"2021-05-03 05:22:45"|"IR170"|0|0|"20210503"|"20210503045751"|"2021-05-03 04:57:51"|"2021-05-03 05:22:45"|"EDW_STG.CW_IR170"|"CARDWORK"|"20210502"
|"SEQ_MAIN_CW_JOB_IR514"|"2021-05-03 05:23:41"|"IR514"|4|4|"20210503"|"20210503045902"|"2021-05-03 04:59:02"|"2021-05-03 05:23:41"|"EDW_STG.CW_IR514"|"CARDWORK"|"20210502"
|"SEQ_MAIN_CW_JOB_IRC02"|"2021-05-03 05:24:39"|"IRC02"|355|355|"20210503"|"20210503050111"|"2021-05-03 05:01:11"|"2021-05-03 05:24:39"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20210502"
|"SEQ_MAIN_CW_JOB_OA008"|"2021-05-03 05:28:39"|"OA008"|506|506|"20210503"|"20210503050535"|"2021-05-03 05:05:35"|"2021-05-03 05:28:39"|"EDW_STG.CW_OA008"|"CARDWORK"|"20210502"
|"SEQ_MAIN_CW_JOB_IR134"|"2021-05-03 05:34:31"|"IR134"|25535|25535|"20210503"|"20210503052050"|"2021-05-03 05:20:50"|"2021-05-03 05:34:31"|"EDW_STG.CW_IR134"|"CARDWORK"|"20210501"
|"SEQ_MAIN_CW_JOB_IR169"|"2021-05-03 05:31:15"|"IR169"|41132|0|"20210503"|"20210503052209"|"2021-05-03 05:22:09"|"2021-05-03 05:31:15"|"EDW_STG.CW_IR169"|"CARDWORK"|"20210501"
|"SEQ_MAIN_CW_JOB_IR170"|"2021-05-03 05:31:37"|"IR170"|41821|0|"20210503"|"20210503052246"|"2021-05-03 05:22:46"|"2021-05-03 05:31:37"|"EDW_STG.CW_IR170"|"CARDWORK"|"20210501"
|"SEQ_MAIN_CW_JOB_IR514"|"2021-05-03 05:32:04"|"IR514"|608230|2|"20210503"|"20210503052341"|"2021-05-03 05:23:41"|"2021-05-03 05:32:04"|"EDW_STG.CW_IR514"|"CARDWORK"|"20210501"
|"SEQ_MAIN_CW_JOB_IRC02"|"2021-05-03 05:33:58"|"IRC02"|2153907|761|"20210503"|"20210503052440"|"2021-05-03 05:24:40"|"2021-05-03 05:33:58"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20210501"
|"SEQ_MAIN_CW_JOB_OA008"|"2021-05-03 05:37:40"|"OA008"|5527|616|"20210503"|"20210503052839"|"2021-05-03 05:28:39"|"2021-05-03 05:37:40"|"EDW_STG.CW_OA008"|"CARDWORK"|"20210501"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-05-04 04:57:32"|"AP018"|72|88|"20210504"|"20210504043048"|"2021-05-04 04:30:48"|"2021-05-04 04:57:32"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210503"
|"SEQ_MAIN_CW_JOB_IR134"|"2021-05-04 05:08:09"|"IR134"|25536|25536|"20210504"|"20210504045650"|"2021-05-04 04:56:50"|"2021-05-04 05:08:09"|"EDW_STG.CW_IR134"|"CARDWORK"|"20210503"
|"SEQ_MAIN_CW_JOB_IR169"|"2021-05-04 05:08:58"|"IR169"|4|4|"20210504"|"20210504045658"|"2021-05-04 04:56:58"|"2021-05-04 05:08:58"|"EDW_STG.CW_IR169"|"CARDWORK"|"20210503"
|"SEQ_MAIN_CW_JOB_IR170"|"2021-05-04 05:09:08"|"IR170"|3|3|"20210504"|"20210504045701"|"2021-05-04 04:57:01"|"2021-05-04 05:09:08"|"EDW_STG.CW_IR170"|"CARDWORK"|"20210503"
|"SEQ_MAIN_CW_JOB_IR514"|"2021-05-04 05:09:28"|"IR514"|136|136|"20210504"|"20210504045733"|"2021-05-04 04:57:33"|"2021-05-04 05:09:28"|"EDW_STG.CW_IR514"|"CARDWORK"|"20210503"
|"SEQ_MAIN_CW_JOB_IRC02"|"2021-05-04 05:11:26"|"IRC02"|1192|1192|"20210504"|"20210504045758"|"2021-05-04 04:57:58"|"2021-05-04 05:11:26"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20210503"
|"SEQ_MAIN_CW_JOB_OA008"|"2021-05-04 05:11:55"|"OA008"|864|864|"20210504"|"20210504045958"|"2021-05-04 04:59:58"|"2021-05-04 05:11:55"|"EDW_STG.CW_OA008"|"CARDWORK"|"20210503"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-05-05 04:53:06"|"AP018"|67|78|"20210505"|"20210505044545"|"2021-05-05 04:45:45"|"2021-05-05 04:53:06"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210504"
|"SEQ_MAIN_CW_JOB_IR134"|"2021-05-05 05:10:43"|"IR134"|25540|25540|"20210505"|"20210505045629"|"2021-05-05 04:56:29"|"2021-05-05 05:10:43"|"EDW_STG.CW_IR134"|"CARDWORK"|"20210504"
|"SEQ_MAIN_CW_JOB_IR169"|"2021-05-05 05:13:01"|"IR169"|2|2|"20210505"|"20210505050034"|"2021-05-05 05:00:34"|"2021-05-05 05:13:01"|"EDW_STG.CW_IR169"|"CARDWORK"|"20210504"
|"SEQ_MAIN_CW_JOB_IR170"|"2021-05-05 05:13:52"|"IR170"|1|1|"20210505"|"20210505050117"|"2021-05-05 05:01:17"|"2021-05-05 05:13:52"|"EDW_STG.CW_IR170"|"CARDWORK"|"20210504"
|"SEQ_MAIN_CW_JOB_IR514"|"2021-05-05 05:16:25"|"IR514"|80|80|"20210505"|"20210505050350"|"2021-05-05 05:03:50"|"2021-05-05 05:16:25"|"EDW_STG.CW_IR514"|"CARDWORK"|"20210504"
|"SEQ_MAIN_CW_JOB_IRC02"|"2021-05-05 05:17:39"|"IRC02"|1110|1110|"20210505"|"20210505050545"|"2021-05-05 05:05:45"|"2021-05-05 05:17:39"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20210504"
|"SEQ_MAIN_CW_JOB_OA008"|"2021-05-05 05:18:09"|"OA008"|842|842|"20210505"|"20210505050652"|"2021-05-05 05:06:52"|"2021-05-05 05:18:09"|"EDW_STG.CW_OA008"|"CARDWORK"|"20210504"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-05-06 04:44:29"|"AP018"|38|47|"20210506"|"20210506042059"|"2021-05-06 04:20:59"|"2021-05-06 04:44:29"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210505"
|"SEQ_MAIN_CW_JOB_IR134"|"2021-05-06 05:02:22"|"IR134"|25540|25540|"20210506"|"20210506044043"|"2021-05-06 04:40:43"|"2021-05-06 05:02:22"|"EDW_STG.CW_IR134"|"CARDWORK"|"20210505"
|"SEQ_MAIN_CW_JOB_IR169"|"2021-05-06 05:02:48"|"IR169"|1|1|"20210506"|"20210506044113"|"2021-05-06 04:41:13"|"2021-05-06 05:02:48"|"EDW_STG.CW_IR169"|"CARDWORK"|"20210505"
|"SEQ_MAIN_CW_JOB_IR170"|"2021-05-06 05:03:13"|"IR170"|0|0|"20210506"|"20210506044131"|"2021-05-06 04:41:31"|"2021-05-06 05:03:13"|"EDW_STG.CW_IR170"|"CARDWORK"|"20210505"
|"SEQ_MAIN_CW_JOB_IR514"|"2021-05-06 05:03:39"|"IR514"|80|80|"20210506"|"20210506044232"|"2021-05-06 04:42:32"|"2021-05-06 05:03:39"|"EDW_STG.CW_IR514"|"CARDWORK"|"20210505"
|"SEQ_MAIN_CW_JOB_IRC02"|"2021-05-06 05:05:38"|"IRC02"|786|786|"20210506"|"20210506044332"|"2021-05-06 04:43:32"|"2021-05-06 05:05:38"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20210505"
|"SEQ_MAIN_CW_JOB_OA008"|"2021-05-06 05:05:56"|"OA008"|867|867|"20210506"|"20210506044449"|"2021-05-06 04:44:49"|"2021-05-06 05:05:56"|"EDW_STG.CW_OA008"|"CARDWORK"|"20210505"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-05-10 16:46:18"|"AP018"|57|57|"20210510"|"20210510164503"|"2021-05-10 16:45:03"|"2021-05-10 16:46:18"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210509"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-05-10 16:47:26"|"AP018"|36|36|"20210510"|"20210510164618"|"2021-05-10 16:46:18"|"2021-05-10 16:47:26"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210507"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-05-10 16:48:37"|"AP018"|80|80|"20210510"|"20210510164726"|"2021-05-10 16:47:26"|"2021-05-10 16:48:37"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210508"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-06-17 04:22:10"|"AP018"|100|100|"20210617"|"20210617040643"|"2021-06-17 04:06:43"|"2021-06-17 04:22:10"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210616"
|"SEQ_MAIN_CW_JOB_IR134"|"2021-06-17 04:36:16"|"IR134"|25555|25555|"20210617"|"20210617041929"|"2021-06-17 04:19:29"|"2021-06-17 04:36:16"|"EDW_STG.CW_IR134"|"CARDWORK"|"20210616"
|"SEQ_MAIN_CW_JOB_IR169"|"2021-06-17 04:37:11"|"IR169"|0|0|"20210617"|"20210617042031"|"2021-06-17 04:20:31"|"2021-06-17 04:37:11"|"EDW_STG.CW_IR169"|"CARDWORK"|"20210616"
|"SEQ_MAIN_CW_JOB_IR170"|"2021-06-17 04:37:43"|"IR170"|1|1|"20210617"|"20210617042050"|"2021-06-17 04:20:50"|"2021-06-17 04:37:43"|"EDW_STG.CW_IR170"|"CARDWORK"|"20210616"
|"SEQ_MAIN_CW_JOB_IR514"|"2021-06-17 04:38:13"|"IR514"|61|61|"20210617"|"20210617042123"|"2021-06-17 04:21:23"|"2021-06-17 04:38:13"|"EDW_STG.CW_IR514"|"CARDWORK"|"20210616"
|"SEQ_MAIN_CW_JOB_IRC02"|"2021-06-17 04:39:35"|"IRC02"|726|726|"20210617"|"20210617042206"|"2021-06-17 04:22:06"|"2021-06-17 04:39:35"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20210616"
|"SEQ_MAIN_CW_JOB_OA008"|"2021-06-17 04:40:11"|"OA008"|838|838|"20210617"|"20210617042244"|"2021-06-17 04:22:44"|"2021-06-17 04:40:11"|"EDW_STG.CW_OA008"|"CARDWORK"|"20210616"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-06-18 04:22:52"|"AP018"|86|86|"20210618"|"20210618040045"|"2021-06-18 04:00:45"|"2021-06-18 04:22:52"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210617"
|"SEQ_MAIN_CW_JOB_IR134"|"2021-06-18 04:40:36"|"IR134"|25556|25556|"20210618"|"20210618042037"|"2021-06-18 04:20:37"|"2021-06-18 04:40:36"|"EDW_STG.CW_IR134"|"CARDWORK"|"20210617"
|"SEQ_MAIN_CW_JOB_IR169"|"2021-06-18 04:41:02"|"IR169"|1|1|"20210618"|"20210618042104"|"2021-06-18 04:21:04"|"2021-06-18 04:41:02"|"EDW_STG.CW_IR169"|"CARDWORK"|"20210617"
|"SEQ_MAIN_CW_JOB_IR170"|"2021-06-18 04:40:55"|"IR170"|0|0|"20210618"|"20210618042113"|"2021-06-18 04:21:13"|"2021-06-18 04:40:55"|"EDW_STG.CW_IR170"|"CARDWORK"|"20210617"
|"SEQ_MAIN_CW_JOB_IR514"|"2021-06-18 04:41:42"|"IR514"|14|14|"20210618"|"20210618042218"|"2021-06-18 04:22:18"|"2021-06-18 04:41:42"|"EDW_STG.CW_IR514"|"CARDWORK"|"20210617"
|"SEQ_MAIN_CW_JOB_IRC02"|"2021-06-18 04:43:16"|"IRC02"|748|748|"20210618"|"20210618042316"|"2021-06-18 04:23:16"|"2021-06-18 04:43:16"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20210617"
|"SEQ_MAIN_CW_JOB_OA008"|"2021-06-18 04:43:50"|"OA008"|751|751|"20210618"|"20210618042406"|"2021-06-18 04:24:06"|"2021-06-18 04:43:50"|"EDW_STG.CW_OA008"|"CARDWORK"|"20210617"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-06-19 04:48:19"|"AP018"|67|67|"20210619"|"20210619043051"|"2021-06-19 04:30:51"|"2021-06-19 04:48:19"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210618"
|"SEQ_MAIN_CW_JOB_IR134"|"2021-06-19 05:02:45"|"IR134"|25557|25557|"20210619"|"20210619044551"|"2021-06-19 04:45:51"|"2021-06-19 05:02:45"|"EDW_STG.CW_IR134"|"CARDWORK"|"20210618"
|"SEQ_MAIN_CW_JOB_IR169"|"2021-06-19 05:02:55"|"IR169"|1|1|"20210619"|"20210619044623"|"2021-06-19 04:46:23"|"2021-06-19 05:02:55"|"EDW_STG.CW_IR169"|"CARDWORK"|"20210618"
|"SEQ_MAIN_CW_JOB_IR170"|"2021-06-19 05:03:05"|"IR170"|2|2|"20210619"|"20210619044629"|"2021-06-19 04:46:29"|"2021-06-19 05:03:05"|"EDW_STG.CW_IR170"|"CARDWORK"|"20210618"
|"SEQ_MAIN_CW_JOB_IR514"|"2021-06-19 05:03:49"|"IR514"|46|46|"20210619"|"20210619044751"|"2021-06-19 04:47:51"|"2021-06-19 05:03:49"|"EDW_STG.CW_IR514"|"CARDWORK"|"20210618"
|"SEQ_MAIN_CW_JOB_IRC02"|"2021-06-19 05:05:28"|"IRC02"|693|693|"20210619"|"20210619044832"|"2021-06-19 04:48:32"|"2021-06-19 05:05:28"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20210618"
|"SEQ_MAIN_CW_JOB_OA008"|"2021-06-19 05:05:52"|"OA008"|773|773|"20210619"|"20210619044912"|"2021-06-19 04:49:12"|"2021-06-19 05:05:52"|"EDW_STG.CW_OA008"|"CARDWORK"|"20210618"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-06-20 05:14:15"|"AP018"|65|65|"20210620"|"20210620044553"|"2021-06-20 04:45:53"|"2021-06-20 05:14:15"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210619"
|"SEQ_MAIN_CW_JOB_IR134"|"2021-06-20 05:37:45"|"IR134"|25557|25557|"20210620"|"20210620051049"|"2021-06-20 05:10:49"|"2021-06-20 05:37:45"|"EDW_STG.CW_IR134"|"CARDWORK"|"20210619"
|"SEQ_MAIN_CW_JOB_IR169"|"2021-06-20 05:38:02"|"IR169"|0|0|"20210620"|"20210620051137"|"2021-06-20 05:11:37"|"2021-06-20 05:38:02"|"EDW_STG.CW_IR169"|"CARDWORK"|"20210619"
|"SEQ_MAIN_CW_JOB_IR170"|"2021-06-20 05:38:37"|"IR170"|0|0|"20210620"|"20210620051146"|"2021-06-20 05:11:46"|"2021-06-20 05:38:37"|"EDW_STG.CW_IR170"|"CARDWORK"|"20210619"
|"SEQ_MAIN_CW_JOB_IR514"|"2021-06-20 05:39:44"|"IR514"|4|4|"20210620"|"20210620051250"|"2021-06-20 05:12:50"|"2021-06-20 05:39:44"|"EDW_STG.CW_IR514"|"CARDWORK"|"20210619"
|"SEQ_MAIN_CW_JOB_IRC02"|"2021-06-20 05:42:00"|"IRC02"|666|666|"20210620"|"20210620051456"|"2021-06-20 05:14:56"|"2021-06-20 05:42:00"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20210619"
|"SEQ_MAIN_CW_JOB_OA008"|"2021-06-20 05:42:55"|"OA008"|576|576|"20210620"|"20210620051605"|"2021-06-20 05:16:05"|"2021-06-20 05:42:55"|"EDW_STG.CW_OA008"|"CARDWORK"|"20210619"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-06-21 04:21:37"|"AP018"|54|54|"20210621"|"20210621041051"|"2021-06-21 04:10:51"|"2021-06-21 04:21:37"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210620"
|"SEQ_MAIN_CW_JOB_IR134"|"2021-06-21 04:35:53"|"IR134"|25557|25557|"20210621"|"20210621042220"|"2021-06-21 04:22:20"|"2021-06-21 04:35:53"|"EDW_STG.CW_IR134"|"CARDWORK"|"20210620"
|"SEQ_MAIN_CW_JOB_IR169"|"2021-06-21 04:38:34"|"IR169"|0|0|"20210621"|"20210621042439"|"2021-06-21 04:24:39"|"2021-06-21 04:38:34"|"EDW_STG.CW_IR169"|"CARDWORK"|"20210620"
|"SEQ_MAIN_CW_JOB_IR170"|"2021-06-21 04:38:50"|"IR170"|0|0|"20210621"|"20210621042502"|"2021-06-21 04:25:02"|"2021-06-21 04:38:50"|"EDW_STG.CW_IR170"|"CARDWORK"|"20210620"
|"SEQ_MAIN_CW_JOB_IR514"|"2021-06-21 04:39:56"|"IR514"|4|4|"20210621"|"20210621042530"|"2021-06-21 04:25:30"|"2021-06-21 04:39:56"|"EDW_STG.CW_IR514"|"CARDWORK"|"20210620"
|"SEQ_MAIN_CW_JOB_IRC02"|"2021-06-21 04:40:52"|"IRC02"|396|396|"20210621"|"20210621042636"|"2021-06-21 04:26:36"|"2021-06-21 04:40:52"|"EDW_STG.CW_IRC02"|"CARDWORK"|"20210620"
|"SEQ_MAIN_CW_JOB_OA008"|"2021-06-21 04:41:32"|"OA008"|482|482|"20210621"|"20210621042723"|"2021-06-21 04:27:23"|"2021-06-21 04:41:32"|"EDW_STG.CW_OA008"|"CARDWORK"|"20210620"
|"SEQ_MAIN_CW_JOB_AP018"|"2021-06-22 04:32:32"|"AP018"|71|71|"20210622"|"20210622041600"|"2021-06-22 04:16:00"|"2021-06-22 04:32:32"|"EDW_STG.CW_AP018"|"CARDWORK"|"20210621"
|"SEQ_MAIN_CW_JOB_IR134"|"2021-06-22 04:45:00"|"IR134"|25557|25557|"20210622"|"20210622043006"|"2021-06-22 04:30:06"|"2021-06-22 04:45:00"|"EDW_STG.CW_IR134"|"CARDWORK"|"20210621"
|"SEQ_MAIN_CW_JOB_IR169"|"2021-06-22 04:45:26"|"IR169"|1|1|"20210622"|"20210622043029"|"2021-06-22 04:30:29"|"2021-06-22 04:45:26"|"EDW_STG.CW_IR169"|"CARDWORK"|"20210621"
|"SEQ_MAIN_CW_JOB_IR170"|"2021-06-22 04:45:51"|"IR170"|1|1|"20210622"|"20210622043036"|"2021-06-22 04:30:36"|"2021-06-22 04:45:51"|"EDW_STG.CW_IR170"|"CARDWORK"|"20210621"
